id,id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index
9829,10656,Fernando Verdasco,Male,1983,Madrid,,Spain,Europe,40.4,-3.68333,Tennis Player,Individual Sports,Sports,38,2101591,55305,15.9651
921,9339,Anne Hathaway,Female,1982,New York,NY,United States,North America,40.69278,-73.99028,Actor,Film And Theatre,Arts,59,22832307,386988,18.9004
9828,4745,Zacharias,Male,-100,Jerusalem,,Israel,Asia,31.78333,35.21667,Religious Figure,Religion,Institutions,31,135121,4359,23.5537
2808,182,Parmenides,Male,-510,Velia,,Italy,Europe,40.16083,15.155,Philosopher,Philosophy,Humanities,58,4554554,78527,28.0922
2222,3361,Hattusili III,Male,-1267,Other,,Unknown,Unknown,,,Politician,Government,Institutions,26,178358,6860,24.3049
4527,7143,Caroline of Ansbach,Female,1683,Ansbach,,Germany,Europe,49.3,10.58333,Companion,Companions,Public Figure,26,708820,27262,22.103
3687,5724,Wilkie Collins,Male,1824,Marylebone,,United Kingdom,Europe,51.5177,-0.147,Writer,Language,Humanities,30,1164478,38816,22.9961
1235,8244,Jane Seymour,Female,1951,London,,United Kingdom,Europe,51.5127,-0.4211,Actor,Film And Theatre,Arts,33,1015076,30760,20.8169
2163,1186,Semerkhet,Male,-3000,Other,,Unknown,Unknown,,,Politician,Government,Institutions,33,215106,6518,25.8263
1388,7487,George Smoot,Male,1945,Jacksonville,FL,United States,North America,30.234679999999997,-81.69815,Physicist,Natural Sciences,Science & Technology,45,1199305,26651,21.7996
9624,8047,Annette Bening,Female,1958,Topeka,KS,United States,North America,39.05583,-95.68944,Actor,Film And Theatre,Arts,40,5345844,133646,21.107
7226,75,Saladin,Male,1138,Tikrit,,Iraq,Asia,34.6,43.68333,Politician,Government,Institutions,104,14119978,135769,29.1401
7160,8309,Goh Chok Tong,Male,1941,Singapore,,Singapore,Asia,,,Politician,Government,Institutions,27,625328,23160,20.7135
951,8228,Emmanuelle Béart,Female,1963,Gassin,,France,Europe,43.2297,6.5858,Actor,Film And Theatre,Arts,36,3654493,101514,20.8388
4540,5158,Karl Ziegler,Male,1898,Helsa,,Germany,Europe,51.26667,9.68333,Chemist,Natural Sciences,Science & Technology,38,271730,7151,23.3141
5188,8388,Jakaya Kikwete,Male,1950,Msoga,,Tanzania,Africa,-6.566669999999999,38.3,Politician,Government,Institutions,35,614343,17553,20.604
2638,9277,Henry Ian Cusick,Male,1967,Trujillo,,Peru,South America,-8.112,-79.0288,Actor,Film And Theatre,Arts,29,2708008,93380,19.0472
184,1358,Orhan I,Male,1281,Marmara,,Turkey,Asia,41.0,29.0,Politician,Government,Institutions,55,1163512,21155,25.6615
10436,743,Alexander IV of Macedon,Male,-323,Other,,Unknown,Unknown,,,Politician,Government,Institutions,35,1017791,29080,26.4292
9199,2375,Pope Innocent XI,Male,1611,Como,,Italy,Europe,45.81667,9.08333,Religious Figure,Religion,Institutions,58,863847,14894,24.8658
515,554,Jim Morrison,Male,1943,Melbourne,FL,United States,North America,28.11667000000001,-80.63333,Singer,Music,Arts,64,27417278,428395,26.8099
1703,7721,Douglas Hyde,Male,1860,Castlerea,,Ireland,Europe,53.7667,-8.5,Politician,Government,Institutions,32,333943,10436,21.5298
10270,9357,Emil Boc,Male,1966,Mărgău,,Romania,Europe,46.74306,22.96417000000001,Politician,Government,Institutions,46,528463,11488,18.8619
7895,6960,Lúcio Costa,Male,1902,Toulon,,France,Europe,43.13,5.92,Architect,Design,Arts,27,482433,17868,22.2365
4743,9988,Paolo Bettini,Male,1974,Cecina,,Italy,Europe,43.31667,10.51667,Coach,Team Sports,Sports,26,605815,23301,17.5857
10982,2908,Margaret Tudor,Female,1489,London,,United Kingdom,Europe,51.460390000000004,-0.31022,Companion,Companions,Public Figure,30,2767073,92236,24.5558
7958,4611,France Prešeren,Male,1800,Vrba,,Slovenia,Europe,46.38895,14.146270000000001,Writer,Language,Humanities,41,855241,20860,23.6199
4230,3272,John V Palaiologos,Male,1332,Didymoteicho,,Greece,Europe,41.35,26.5,Politician,Government,Institutions,32,353895,11059,24.3523
5082,3939,Fredrik Bajer,Male,1837,Other,,Denmark,Europe,55.72,12.57,Politician,Government,Institutions,40,219208,5480,23.9842
10506,8182,Alan Sillitoe,Male,1928,Nottingham,,United Kingdom,Europe,52.95,-1.13333,Writer,Language,Humanities,26,447187,17200,20.8948
5197,7127,Winsor McCay,Male,1869,Spring Lake,MI,United States,North America,43.07694,-86.19694,Comic Artist,Design,Arts,35,8404068,240116,22.1234
6981,6469,Amānullāh Khān,Male,1892,Paghman,,Afghanistan,Asia,34.58333,68.95,Politician,Government,Institutions,29,411131,14177,22.5695
900,3036,Don Carlo Gesualdo,Male,1566,Naples,,Italy,Europe,40.845,14.258329999999999,Composer,Music,Arts,37,885222,23925,24.4824
2949,9051,Donald Bradman,Male,1908,Cootamundra,,Australia,Oceania,-34.64167,148.025,Cricketer,Team Sports,Sports,27,2720528,100760,19.4771
2876,2217,Nicolas Sarkozy,Male,1955,Paris,,France,Europe,48.8567,2.3508,Politician,Government,Institutions,125,19888620,159109,24.9777
10000,10940,Homare Sawa,Female,1978,Fuchu,,Japan,Asia,35.66897,139.47766000000001,Soccer Player,Team Sports,Sports,26,2447371,94130,15.0907
974,9735,"Sophie, The Countess of Wessex",Female,1965,Oxford,,United Kingdom,Europe,51.76028,-1.26194,Companion,Companions,Public Figure,29,461247,15905,18.111
2961,10279,Nicklas Bendtner,Male,1988,Copenhagen,,Denmark,Europe,55.676109999999994,12.56833,Soccer Player,Team Sports,Sports,49,5433325,110884,16.9361
2529,433,Pliny the Younger,Male,61,Como,,Italy,Europe,45.81667,9.08333,Writer,Language,Humanities,49,2046422,41764,27.1431
3669,1860,Claus Schenk Graf von Stauffenberg,Male,1907,Jettingen-Scheppach,,Germany,Europe,48.38333,10.43333,Social Activist,Activism,Public Figure,57,8921865,156524,25.2251
9375,1191,Alcuin,Male,735,York,,United Kingdom,Europe,53.958330000000004,-1.08028,Philosopher,Philosophy,Humanities,39,925046,23719,25.8247
3784,9911,Дима Билан,Male,1981,Ust-Dzheguta,,Russia,Europe,44.08722,41.97333,Singer,Music,Arts,69,2110018,30580,17.7495
2377,3157,Franz Brentano,Male,1838,Boppard,,Germany,Europe,50.36667,7.6,Philosopher,Philosophy,Humanities,31,669358,21592,24.4154
6861,4275,Hussein of Jordan,Male,1935,Amman,,Jordan,Asia,31.94972000000001,35.93278,Politician,Government,Institutions,44,3182373,72327,23.8035
229,6782,Abai Kunanbaiuli,Male,1845,Abay District,,Kazakhstan,Asia,48.943999999999996,79.266,Writer,Language,Humanities,30,1294845,43162,22.3603
5048,685,Anton Bruckner,Male,1824,Ansfelden,,Austria,Europe,48.20833,14.288889999999999,Composer,Music,Arts,61,2525175,41396,26.5544
10008,5179,Yves Chauvin,Male,1930,Menen,,Belgium,Europe,50.8,3.11667,Chemist,Natural Sciences,Science & Technology,36,290127,8059,23.2993
2652,11163,Andre Iguodala,Male,1984,Springfield,IL,United States,North America,39.69833,-89.61972,Basketball Player,Team Sports,Sports,28,2139580,76414,14.1506
6665,1522,Elisha,Male,Unknown,Other,,Unknown,Unknown,,,Religious Figure,Religion,Institutions,41,1338790,32653,25.5087
4640,4704,Ernst Thälmann,Male,1886,Hamburg,,Germany,Europe,53.56528,10.001389999999999,Politician,Government,Institutions,37,1091754,29507,23.5769
2851,845,Merowig,Male,400,Other,,Unknown,Unknown,,,Politician,Government,Institutions,36,868555,24127,26.2561
897,1221,Georges Braque,Male,1882,Argenteuil,,France,Europe,48.95,2.25,Painter,Fine Arts,Arts,53,4312347,81365,25.7798
3621,798,Paul Klee,Male,1879,Münchenbuchsee,,Switzerland,Europe,47.01667,7.45,Painter,Fine Arts,Arts,52,6967247,133986,26.3362
1182,7400,Jenna Jameson,Female,1974,Las Vegas,NV,United States,North America,36.12151,-115.17385,Pornographic Actor,Media Personality,Public Figure,48,30222818,629642,21.8868
1184,11316,Greg Cipes,Male,1980,Coral Springs,FL,United States,North America,26.270559999999996,-80.25917,Actor,Film And Theatre,Arts,27,764235,28305,12.3083
539,9918,Jewel,Female,1974,Payson,UT,United States,North America,40.03889,-111.73306000000001,Musician,Music,Arts,26,998499,38404,17.7361
6429,2540,Lev Landau,Male,1908,Baku,,Azerbaijan,Asia,40.39528,49.882220000000004,Physicist,Natural Sciences,Science & Technology,54,1160213,21485,24.763
7545,3557,Klara Hitler,Female,1860,Austrian Empire,,Austria,Europe,48.2,16.35,Companion,Companions,Public Figure,27,1907241,70639,24.1985
49,410,Karl Popper,Male,1902,Vienna,,Austria,Europe,48.2,16.366670000000006,Philosopher,Philosophy,Humanities,63,7906095,125494,27.1955
7767,7708,Gore Vidal,Male,1925,Lower Hudson Valley,NY,United States,North America,41.36667,-74.05,Writer,Language,Humanities,49,5121489,104520,21.5511
4566,4309,Kurt Alder,Male,1902,Chorzów,,Poland,Europe,50.3,18.95,Chemist,Natural Sciences,Science & Technology,40,294424,7361,23.7846
4160,3703,Ilya Ilyich Mechnikov,Male,1845,Kupyanskyi Raion,,Ukraine,Europe,,,Biologist,Natural Sciences,Science & Technology,47,568775,12102,24.1181
6891,2989,Robert Campin,Male,1375,Tournai,,Belgium,Europe,50.6,3.3833300000000004,Painter,Fine Arts,Arts,31,650477,20983,24.5116
7191,6633,Traian Băsescu,Male,1951,Murfatlar,,Romania,Europe,44.17361,28.40833,Politician,Government,Institutions,61,1466393,24039,22.4492
4261,2635,Olympe de Gouges,Female,1748,Montauban,,France,Europe,44.0181,1.3558,Social Activist,Activism,Public Figure,36,2441339,67815,24.7114
5145,3600,Rosso Fiorentino,Male,1494,Florence,,Italy,Europe,43.78333,11.25,Painter,Fine Arts,Arts,26,506320,19474,24.180999999999997
11062,6209,João Havelange,Male,1916,Rio de Janeiro,,Brazil,South America,-22.90833,-43.19639,Businessperson,Business,Business & Law,34,989001,29088,22.7225
441,6004,Danny Elfman,Male,1953,Los Angeles,CA,United States,North America,34.05,-118.25,Composer,Music,Arts,37,6249137,168896,22.8492
7696,2888,Chaim Weizmann,Male,1874,Pinsk,,Belarus,Europe,52.31667,25.6,Politician,Government,Institutions,47,1378595,29332,24.5617
10766,3785,Luis de Góngora,Male,1561,Córdoba,,Spain,Europe,37.88333,-4.7666699999999995,Writer,Language,Humanities,33,2325291,70463,24.0748
6988,9660,Nuno Gomes,Male,1976,Amarante,,Portugal,Europe,41.26667,-8.06667,Soccer Player,Team Sports,Sports,38,2313541,60883,18.2604
2486,2754,Oscar II of Sweden,Male,1829,Stockholm,,Sweden,Europe,59.32694,18.07167,Politician,Government,Institutions,38,1280986,33710,24.6429
5946,3040,Cyrus the Younger,Male,-420,Other,,Unknown,Unknown,,,Politician,Government,Institutions,29,342960,11826,24.4803
10979,8413,Martine Aubry,Female,1950,Paris,,France,Europe,48.8567,2.3508,Politician,Government,Institutions,26,2157244,82971,20.5664
9827,2454,Ibn Taymiya,Male,1263,Harran,,Turkey,Asia,36.8775,39.03389,Philosopher,Philosophy,Humanities,30,1966919,65564,24.8086
9106,4362,Gianni Rodari,Male,1920,Omegna,,Italy,Europe,45.8775,8.40889,Journalist,Language,Humanities,38,1124865,29602,23.76
3532,5140,Paul Ludwig Ewald von Kleist,Male,1881,Braunfels,,Germany,Europe,50.51667,8.38333,Military Personnel,Military,Institutions,35,590156,16862,23.3232
7438,3577,Henning Mankell,Male,1948,Stockholm,,Sweden,Europe,59.32944000000001,18.06861,Writer,Language,Humanities,34,3107066,91384,24.1897
2525,616,Brigitte Bardot,Female,1934,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,85,15437339,181616,26.6902
2751,1514,William Wordsworth,Male,1770,Cockermouth,,United Kingdom,Europe,54.6613,-3.362,Writer,Language,Humanities,67,6732890,100491,25.5146
7760,7059,A. C. Bhaktivedanta Swami Prabhupada,Male,1896,Kolkata,,India,Asia,22.566670000000002,88.36667,Religious Figure,Religion,Institutions,33,973930,29513,22.16800000000001
8384,5515,Otto of Greece,Male,1815,Salzburg,,Austria,Europe,47.8,13.03333,Politician,Government,Institutions,37,854721,23101,23.113000000000003
837,2504,Bohdan Khmelnytsky,Male,1595,Subotiv,,Ukraine,Europe,49.096109999999996,32.55556,Military Personnel,Military,Institutions,36,1584488,44014,24.7825
7784,7649,David Letterman,Male,1947,Indianapolis,IN,United States,North America,39.791,-86.148,Presenter,Media Personality,Public Figure,33,6987027,211728,21.6119
4623,339,Djoser,Male,-2700,Other,,Unknown,Unknown,,,Politician,Government,Institutions,47,1424091,30300,27.3983
5777,9942,Shelton Benjamin,Male,1975,Orangeburg,SC,United States,North America,33.49694,-80.86222,Wrestler,Individual Sports,Sports,26,3663558,140906,17.6911
9594,126,Francisco Goya,Male,1746,Fuendetodos,,Spain,Europe,41.34333,-0.85861,Painter,Fine Arts,Arts,116,13608720,117317,28.5249
908,5296,Omar al-Bashir,Male,1944,Hosh Bannaga,,Sudan,Africa,,,Politician,Government,Institutions,52,2626622,50512,23.2287
8204,7627,Thein Sein,Male,1945,Ngapudaw Township,,,Asia,16.537779999999998,94.69360999999999,Politician,Government,Institutions,34,1067094,31385,21.6341
10924,5669,George Wells Beadle,Male,1903,Wahoo,NE,United States,North America,41.21667,-96.61667,Biologist,Natural Sciences,Science & Technology,34,354386,10423,23.0281
9932,9215,Olli Rehn,Male,1962,Mikkeli,,Finland,Europe,61.68333000000001,27.26667,Politician,Government,Institutions,29,609002,21000,19.1776
8425,3210,Joseph Merrick,Male,1862,Leicester,,United Kingdom,Europe,52.63333000000001,-1.13333,Celebrity,Media Personality,Public Figure,33,9323926,282543,24.3846
10295,9019,Teddy Sheringham,Male,1966,Highams Park,,United Kingdom,Europe,51.6059,-0.0151,Soccer Player,Team Sports,Sports,34,2204355,64834,19.5235
3477,9717,Olivia Wilde,Female,1984,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,37,27290905,737592,18.1563
235,1651,James II of England,Male,1633,London,,United Kingdom,Europe,51.50472,-0.1375,Politician,Government,Institutions,58,5720334,98626,25.4039
6420,591,Ashoka,Male,-304,Patna,,India,Asia,,,Politician,Government,Institutions,89,5148177,57845,26.7367
2055,9280,Dwight Yorke,Male,1971,Canaan,,Trinidad And Tobago,North America,,,Soccer Player,Team Sports,Sports,38,2586288,68060,19.042
7736,6565,Ahmed Shah Abdali,Male,1722,Herat,,Afghanistan,Asia,34.34194,62.20306,Politician,Government,Institutions,37,689302,18630,22.4959
5054,10031,Dario Šimić,Male,1975,Zagreb,,Croatia,Europe,45.81667,15.983329999999999,Soccer Player,Team Sports,Sports,31,756012,24387,17.4585
8354,7873,Pál Schmitt,Male,1942,Budapest,,Hungary,Europe,47.4925,19.051389999999998,Politician,Government,Institutions,42,849720,20231,21.3354
1954,5781,Alexis Clairault,Male,1713,Paris,,France,Europe,48.8567,2.3508,Mathematician,Math,Science & Technology,32,224977,7031,22.9704
7452,2409,Joseph Beuys,Male,1921,Krefeld,,Germany,Europe,51.33333,6.566669999999999,Artist,Fine Arts,Arts,37,3349279,90521,24.8389
5305,9387,Terrence Howard,Male,1969,Chicago,IL,United States,North America,41.83694000000001,-87.68472,Actor,Film And Theatre,Arts,28,6114125,218362,18.807000000000002
8459,8922,LL Cool J,Male,1968,Long Island (ex Queens & Brooklyn),NY,United States,North America,40.72972,-73.25361,Singer,Music,Arts,30,11375772,379192,19.7378
1379,1550,Emanuel Swedenborg,Male,1688,Stockholm,,Sweden,Europe,59.32944000000001,18.06861,Philosopher,Philosophy,Humanities,42,2029343,48318,25.4894
2900,5107,David Irving,Male,1938,Brentwood,,United Kingdom,Europe,51.62036,0.30501,Writer,Language,Humanities,33,2153954,65271,23.3454
3240,2016,Roger Martin du Gard,Male,1881,Neuilly-sur-Seine,,France,Europe,48.8881,2.2686,Writer,Language,Humanities,56,530414,9472,25.1174
6372,6490,James W. Black,Male,1924,Uddingston,,United Kingdom,Europe,55.81829000000001,-4.08275,Physician,Medicine,Science & Technology,34,150524,4427,22.5547
1747,6571,Alexander Grothendieck,Male,1928,Berlin,,Germany,Europe,52.51667,13.383329999999999,Mathematician,Math,Science & Technology,28,955278,34117,22.4907
1488,10711,Tara Strong,Female,1973,Toronto,,Canada,North America,43.7,-79.4,Actor,Film And Theatre,Arts,28,6838349,244227,15.8387
8521,9765,Portia de Rossi,Female,1973,Horsham,,Australia,Oceania,-36.71667,142.2,Actor,Film And Theatre,Arts,27,12302051,455632,18.0435
9005,10284,Luis González,Male,1981,Buenos Aires,,Argentina,South America,-34.63333,-58.4,Soccer Player,Team Sports,Sports,30,1779221,59307,16.921
5257,4560,Steve Martin,Male,1945,Waco,TX,United States,North America,31.55139,-97.15583000000001,Actor,Film And Theatre,Arts,44,11337620,257673,23.6502
7050,8987,Dražen Petrović,Male,1964,Šibenik,,Croatia,Europe,43.735,15.89056,Basketball Player,Team Sports,Sports,34,3086457,90778,19.5808
1047,1454,Gottlieb Daimler,Male,1834,Schorndorf,,Germany,Europe,48.8,9.53333,Engineer,Engineering,Science & Technology,50,2100065,42001,25.5646
304,2643,Minamoto no Yoritomo,Male,1147,Nagoya,,Japan,Asia,,,Politician,Government,Institutions,32,3603281,112603,24.7075
10504,2306,Fritz Haber,Male,1868,Wrocław,,Poland,Europe,51.1,17.03333,Chemist,Natural Sciences,Science & Technology,56,1920986,34303,24.9034
247,9966,Kevin-Prince Boateng,Male,1987,Wedding,,Germany,Europe,52.55,13.366670000000001,Soccer Player,Team Sports,Sports,41,9708656,236796,17.6381
799,309,Plautus,Male,-254,Sarsina,,Italy,Europe,43.91667,12.15,Writer,Language,Humanities,45,2643125,58736,27.4919
1428,9845,Vikash Dhorasoo,Male,1973,Harfleur,,France,Europe,49.5072,0.1989,Soccer Player,Team Sports,Sports,27,1026481,38018,17.8758
9345,2227,Karl Friedrich Schinkel,Male,1781,Neuruppin,,Germany,Europe,52.93306,12.8,Architect,Design,Arts,37,1270613,34341,24.9718
5691,10832,Idriss Carlos Kameni,Male,1984,Douala,,Cameroon,Africa,4.05,9.7,Soccer Player,Team Sports,Sports,28,926123,33076,15.5018
5046,1829,Alberto Moravia,Male,1907,Rome,,Italy,Europe,41.9,12.5,Writer,Language,Humanities,53,1782953,33641,25.252
3015,536,Macrinus,Male,165,Cherchell,,Algeria,Africa,36.61,2.19667,Politician,Government,Institutions,50,993642,19873,26.8622
8387,6805,Karl Drais,Male,1785,Karlsruhe,,Germany,Europe,49.009209999999996,8.40395,Inventor,Invention,Science & Technology,26,781382,30053,22.3411
8661,407,Erwin Rommel,Male,1891,Heidenheim an der Brenz,,Germany,Europe,48.676109999999994,10.15444,Military Personnel,Military,Institutions,68,13916625,204656,27.2092
835,9522,Kristin Kreuk,Female,1982,Vancouver,,Canada,North America,49.25,-123.1,Actor,Film And Theatre,Arts,34,10587453,311396,18.544
5981,8146,Richard Mentor Johnson,Male,1780,Louisville,KY,United States,North America,38.25,-85.76666999999998,Politician,Government,Institutions,28,425261,15188,20.9458
4225,3628,Wojciech Jaruzelski,Male,1923,Kurów,,Poland,Europe,51.4,22.183329999999998,Politician,Government,Institutions,51,2828380,55458,24.1613
10573,5252,Süleyman Demirel,Male,1924,Atabey,,Turkey,Asia,37.950829999999996,30.638609999999996,Politician,Government,Institutions,43,1419022,33001,23.2524
4977,4182,Pierre Puvis de Chavannes,Male,1824,Lyon,,France,Europe,45.76,4.84,Artist,Fine Arts,Arts,26,594387,22861,23.8463
438,9169,PJ Harvey,Female,1969,Bridport,,United Kingdom,Europe,50.7336,-2.7584,Musician,Music,Arts,33,4248512,128743,19.2572
2785,9417,Claire Danes,Female,1979,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,44,15441985,350954,18.7501
1651,4602,John Malkovich,Male,1953,Christopher,IL,United States,North America,37.97222,-89.05278,Actor,Film And Theatre,Arts,47,11744192,249876,23.6257
314,8935,Tom Welling,Male,1977,Lower Hudson Valley,NY,United States,North America,41.33583,-73.87389,Actor,Film And Theatre,Arts,39,9122450,233909,19.7064
2845,4961,J. Willard Gibbs,Male,1839,New Haven,CT,United States,North America,41.31,-72.92361,Physicist,Natural Sciences,Science & Technology,35,748159,21376,23.4305
3656,4146,Mansur Al-Hallaj,Male,858,Fars Province,,Iran,Asia,29.61667000000001,52.53333000000001,Writer,Language,Humanities,27,820023,30371,23.8626
10109,5524,Emile Verhaeren,Male,1855,Sint-Amands,,Belgium,Europe,51.05,4.2,Writer,Language,Humanities,32,427991,13375,23.109
11098,6188,Simon van der Meer,Male,1925,The Hague,,Netherlands,Europe,52.08333,4.316669999999999,Physicist,Natural Sciences,Science & Technology,44,330691,7516,22.7376
2382,5741,Elizabeth Barrett Browning,Female,1806,Kelloe,,United Kingdom,Europe,54.728,-1.4609999999999999,Writer,Language,Humanities,36,1873172,52033,22.9907
10170,2549,Louis II of Hungary,Male,1506,Buda,,Hungary,Europe,47.46667,19.05,Politician,Government,Institutions,39,661874,16971,24.76
6471,9141,Claire Forlani,Female,1972,Twickenham,,United Kingdom,Europe,51.4486,-0.3369,Actor,Film And Theatre,Arts,29,6242971,215275,19.3163
6187,5629,Edwin McMillan,Male,1907,Los Angeles,CA,United States,North America,33.856390000000005,-118.37693999999999,Chemist,Natural Sciences,Science & Technology,36,267486,7430,23.0502
2721,3324,René Goscinny,Male,1926,Paris,,France,Europe,48.8567,2.3508,Comic Artist,Design,Arts,38,1699999,44737,24.323
2341,7885,Kenneth Branagh,Male,1960,Belfast,,United Kingdom,Europe,54.597,-5.93,Actor,Film And Theatre,Arts,37,7744213,209303,21.3156
3544,10291,Grégory Lemarchal,Male,1983,La Tronche,,France,Europe,45.2072,5.7411,Singer,Music,Arts,27,2076540,76909,16.9028
240,10638,Ricardo Costa,Male,1981,Vila Nova de Gaia,,Portugal,Europe,41.13333,-8.61667,Soccer Player,Team Sports,Sports,29,318236,10974,16.0046
6393,4311,Nicetas Choniates,Male,1155,Honaz,,Turkey,Asia,37.78783,29.261540000000004,Historian,History,Humanities,27,178243,6602,23.7844
6954,1453,Edward the Confessor,Male,1003,Islip,Oxfordshire,United Kingdom,Europe,51.823,-1.236,Politician,Government,Institutions,50,2923943,58479,25.5664
4751,10450,Royston Drenthe,Male,1987,Rotterdam,,Netherlands,Europe,51.91667,4.5,Soccer Player,Team Sports,Sports,30,3577711,119257,16.5145
7638,6815,Adolfo Pérez Esquivel,Male,1931,Buenos Aires,,Argentina,South America,-34.60333,-58.38166999999999,Social Activist,Activism,Public Figure,36,800040,22223,22.3338
3919,4157,Hans Christian Ørsted,Male,1777,Rudkøbing,,Denmark,Europe,54.93333000000001,10.71667,Physicist,Natural Sciences,Science & Technology,67,6098689,91025,23.86
11002,5732,Douglas Fairbanks,Male,1883,Denver,CO,United States,North America,39.76185,-104.88111,Actor,Film And Theatre,Arts,29,2059703,71024,22.9936
6888,9800,Cobie Smulders,Female,1982,Vancouver,,Canada,North America,49.25,-123.1,Actor,Film And Theatre,Arts,37,18904652,510937,17.9661
8220,2430,Barry White,Male,1944,Galveston,TX,United States,North America,29.281109999999998,-94.82583000000001,Singer,Music,Arts,35,6985139,199575,24.8245
7570,6149,John Watts Young,Male,1930,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Astronaut,Explorers,Exploration,31,408154,13166,22.7674
6818,335,"Charles de Secondat, baron de Montesquieu",Male,1689,La Brède,,France,Europe,44.6822,-0.5272,Philosopher,Philosophy,Humanities,68,11018917,162043,27.4096
1252,3175,Avidius Cassius,Male,130,Cyrrhus,,Turkey,Asia,36.744170000000004,36.95917,Nobleman,Government,Institutions,27,225333,8346,24.4069
10819,8422,Kathryn Bigelow,Female,1951,San Francisco-Bay Area,CA,United States,North America,37.49917,-122.26333000000001,Film Director,Film And Theatre,Arts,44,5391034,122524,20.555
4898,8444,Rafael Benítez,Male,1960,Madrid,,Spain,Europe,40.4,-3.68333,Coach,Team Sports,Sports,40,4396228,109906,20.528000000000002
4719,8760,Girija Prasad Koirala,Male,1925,Bihar,,India,Asia,25.88,86.6,Politician,Government,Institutions,32,427436,13357,20.0245
200,614,Hamilcar Barca,Male,-275,Tunis,,Tunisia,Africa,36.858059999999995,10.33083,Military Personnel,Military,Institutions,42,1025722,24422,26.6955
10698,6756,Patricio Aylwin,Male,1918,Viña del Mar,,Chile,South America,-33.0,-71.51666999999998,Politician,Government,Institutions,27,822812,30475,22.3731
9091,4618,Sextus Martinianus,Male,280,Other,,Unknown,Unknown,,,Politician,Government,Institutions,26,104333,4013,23.6159
3275,10190,Nikola Žigić,Male,1980,Bačka Topola,,Serbia,Europe,45.81667,19.633329999999997,Soccer Player,Team Sports,Sports,36,1720402,47789,17.1261
9246,10343,Darijo Srna,Male,1982,Metković,,Croatia,Europe,43.05,17.65,Soccer Player,Team Sports,Sports,44,1504108,34184,16.7644
676,2186,Saul Bellow,Male,1915,Lachine,,Canada,North America,45.431670000000004,-73.675,Writer,Language,Humanities,63,2003481,31801,24.9948
4677,1518,Chrétien de Troyes,Male,1100,Troyes,,France,Europe,48.2997,4.0792,Writer,Language,Humanities,34,1729542,50869,25.5111
7952,11125,Rita Ora,Female,1990,Priština,,Kosovo,Europe,42.66667,21.16667,Singer,Music,Arts,29,10029408,345842,14.3616
10488,8673,Carles Puyol,Male,1978,La Pobla de Segur,,Spain,Europe,42.2475,0.9675,Soccer Player,Team Sports,Sports,58,8809553,151889,20.1641
1008,6994,Aribert Heim,Male,1914,Bad Radkersburg,,Austria,Europe,46.68972,15.988610000000001,Physician,Medicine,Science & Technology,30,2148232,71608,22.2138
2745,7771,Michele Alboreto,Male,1956,Milan,,Italy,Europe,45.46667,9.18333,Racecar Driver,Individual Sports,Sports,26,1139422,43824,21.4698
330,9657,Vera Farmiga,Female,1973,Clifton,NJ,United States,North America,40.862140000000004,-74.16039,Actor,Film And Theatre,Arts,29,8639628,297918,18.2672
7927,423,Audrey Hepburn,Female,1929,Ixelles,,Belgium,Europe,50.83333,4.36667,Actor,Film And Theatre,Arts,80,34983096,437289,27.1613
5355,7678,Jim Thorpe,Male,1888,Prague,OK,United States,North America,35.2,-96.94,Athlete,Individual Sports,Sports,31,2929099,94487,21.5816
9518,8908,Roberto Ayala,Male,1973,Paraná,,Argentina,South America,-31.73333,-60.53333000000001,Soccer Player,Team Sports,Sports,39,1477390,37882,19.7656
9873,1483,"Charles IV, Holy Roman Emperor",Male,1316,Prague,,Czech Republic,Europe,50.08333,14.416670000000002,Politician,Government,Institutions,50,1723567,34471,25.541
4085,1252,Johannes Scotus Eriugena,Male,815,Ireland,,Ireland,Europe,53.0,-8.0,Philosopher,Philosophy,Humanities,43,633212,14726,25.7494
5997,5646,"Albert I, Duke of Prussia",Male,1490,Ansbach,,Germany,Europe,49.3,10.58333,Nobleman,Government,Institutions,28,108313,3868,23.0413
9893,8173,Oleg Blokhin,Male,1952,Kiev,,Ukraine,Europe,50.45,30.523329999999998,Soccer Player,Team Sports,Sports,43,782541,18199,20.9088
2793,275,Francis Bacon,Male,1561,London,,United Kingdom,Europe,51.51139000000001,-0.11889000000000001,Philosopher,Philosophy,Humanities,82,10858412,132420,27.616
9176,7164,Till Lindemann,Male,1963,Leipzig,,Germany,Europe,51.33333,12.38333,Musician,Music,Arts,33,6760231,204855,22.0846
2403,5596,Marie François Sadi Carnot,Male,1837,Limoges,,France,Europe,45.8353,1.2625,Politician,Government,Institutions,35,382764,10936,23.0719
134,9595,Shia LaBeouf,Male,1986,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,44,25697179,584027,18.3889
7062,2632,Roy Orbison,Male,1936,Vernon,TX,United States,North America,34.151109999999996,-99.29056,Singer,Music,Arts,41,7892211,192493,24.7122
